Incident Num,CAD Num,Inc Type Code,Inc Type Desc,Shift,Address,Apt,City,Zip,County,Station First Due,BC District,Fire District,Medic First Due,Pop Density,Response Type,911 Date,Notify Date,Arrival Date,Clear Date,Action Taken,Property Use,Property Loss,Property Value,Mutual Aid,Cause of Ignition,Fire Spread,Injury/Fatality,Geo Status,How Geocoded,Incident Date,Process Time,Unit Response Time,Total Response Time,Total Resource Time,Incident Category,Record ID,Inc Type Desc,X,Y
SM-2019-11835,2019-0014041,325,Vehicle accident with no injuries,C,N Hwy 83 & Pine Lane,,PARKER,80134,Douglas,45,4,SOUTH METRO,42,URBAN,Emergent,4/12/2019 19:35,4/12/2019 19:36,4/12/2019 19:41,4/12/2019 19:57,Investigate,Street or road in commercial area,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/12/2019 19:35,0:58,4:58,5:56,22:04,"RESCUE, EMS",SM-196395,325 - Vehicle accident with no injuries,-11663159.01,4799910.183
SM-2019-11852,2019-0014062,700,"False alarm - false alarm or false call, other",C,4777 S Versailles Street,,UNINC ARAP,80015,Arapahoe,23,5,SOUTH METRO,23,URBAN,Emergent,4/12/2019 23:12,4/12/2019 23:13,4/12/2019 23:20,4/12/2019 23:21,Investigate,1 or 2 family residence,NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,4/12/2019 23:12,1:09,7:00,8:09,8:14,"FALSE ALARM, FALSE CALL",SM-196412,"700 - False alarm - false alarm or false call, other",-11657770.03,4812321.112
SM-2019-11853,2019-0014063,321,Emergency medical incident,C,18343 E Mainstreet,3102,PARKER,80134,Douglas,41,4,SOUTH METRO,41,URBAN,Non-emergent,4/12/2019 23:43,4/12/2019 23:43,4/12/2019 23:50,4/13/2019 0:27,"Assistance, other; Provide advanced life support (ALS); Transport person",Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/12/2019 23:43,0:45,6:24,7:09,44:31:00,"RESCUE, EMS",SM-196413,321 - Emergency medical incident,-11663524.14,4796320.643
SM-2019-11867,2019-0014077,551,Assist police or other governmental agency,C,5975 S Willow Way,,GREENWOOD VILLAGE,80111,Arapahoe,31,5,SOUTH METRO,31,URBAN,Non-emergent,4/13/2019 4:38,4/13/2019 4:39,4/13/2019 5:36,4/13/2019 5:37,Standby,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/13/2019 4:38,0:15,56:50:00,57:05:00,58:14:00,SERVICE CALL,SM-196427,551 - Assist police or other governmental agency,-11675799.34,4809374.434
SM-2019-11884,2019-0014100,321,Emergency medical incident,C,7649 S Rosemary Circle,,CENTENNIAL,80112,Arapahoe,33,3,SOUTH METRO,34,URBAN,Emergent,4/13/2019 10:02,4/13/2019 10:03,4/13/2019 10:06,4/13/2019 11:07,Provide advanced life support (ALS),1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/13/2019 10:02,0:23,3:26,3:49,64:26:00,"RESCUE, EMS",SM-196444,321 - Emergency medical incident,-11677232.02,4804815.225
SM-2019-11885,2019-0014101,321,Emergency medical incident,C,22563 E Powers Place,,UNINC ARAP,80015,Arapahoe,23,5,SOUTH METRO,23,URBAN,Non-emergent,4/13/2019 10:04,4/13/2019 10:05,4/13/2019 10:08,4/13/2019 10:54,Provide basic life support (BLS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/13/2019 10:04,0:25,3:42,4:07,49:29:00,"RESCUE, EMS",SM-196445,321 - Emergency medical incident,-11657988.22,4810078.147
SM-2019-11902,2019-0014121,511,Lock-out,C,11051 S Parker Road,,PARKER,80134,Douglas,41,4,SOUTH METRO,41,URBAN,Non-emergent,4/13/2019 13:20,4/13/2019 13:20,4/13/2019 13:27,4/13/2019 13:39,"Assistance, other",Vehicle parking area,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/13/2019 13:20,0:19,6:33,6:52,18:27,SERVICE CALL,SM-196462,511 - Lock-out,-11662548.98,4795866.088
SM-2019-11903,2019-0014122,325,Vehicle accident with no injuries,C,C-470 WB & S Quebec Street,,LONE TREE,80124,Douglas,34,3,SOUTH METRO,34,URBAN,Emergent,4/13/2019 13:41,4/13/2019 13:41,4/13/2019 13:46,4/13/2019 13:52,Investigate,Highway or divided highway,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/13/2019 13:41,0:28,4:26,4:54,11:26,"RESCUE, EMS",SM-196463,325 - Vehicle accident with no injuries,-11676122.16,4802722.672
SM-2019-11917,2019-0014136,322,Vehicle accident with injuries,C,NB just S of Coalmine on Wadsworth,,UNINC JEFF,80128,Jefferson,13,1,SOUTH METRO,13,URBAN,Emergent,4/13/2019 15:41,4/13/2019 15:41,4/13/2019 15:47,4/13/2019 16:18,Investigate; Provide first aid &amp; check for injuries,Street or road in commercial area,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/13/2019 15:41,0:32,5:35,6:07,36:52:00,"RESCUE, EMS",SM-196477,322 - Vehicle accident with injuries,-11698705.55,4807298.263
SM-2019-11920,2019-0014141,511,Lock-out,C,3694 W Bowles Avenue,,LITTLETON,80123,Arapahoe,11,2,SOUTH METRO,11,URBAN,Non-emergent,4/13/2019 16:31,4/13/2019 16:32,4/13/2019 16:32,4/13/2019 16:39,Forcible entry,Convenience store,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/13/2019 16:31,0:20,0:00,0:20,7:41,SERVICE CALL,SM-196480,511 - Lock-out,-11692682.05,4809312.302
SM-2019-11935,2019-0014157,735,Malfunction - due to alarm system activation,C,9601 E Iliff Avenue,,UNINC ARAP,80231,Arapahoe,21,5,SOUTH METRO,21,URBAN,Emergent,4/13/2019 19:05,4/13/2019 19:06,4/13/2019 19:10,4/13/2019 19:41,Investigate; Refer to proper authority; Incident command,Multi-family residence (more than 2 families),NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,4/13/2019 19:05,0:33,4:02,4:35,36:16:00,"FALSE ALARM, FALSE CALL",SM-196495,735 - Malfunction - due to alarm system activation,-11674744.03,4818966.246
SM-2019-11952,2019-0014177,321,Emergency medical incident,C,10270 Commonwealth Street,5235,LONE TREE,80124,Douglas,34,3,SOUTH METRO,34,SUBURBAN,Non-emergent,4/13/2019 22:06,4/13/2019 22:07,4/13/2019 22:13,4/13/2019 22:54,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/13/2019 22:06,0:51,6:16,7:07,48:36:00,"RESCUE, EMS",SM-196512,321 - Emergency medical incident,-11674838.65,4797821.54
SM-2019-11953,2019-0014179,321,Emergency medical incident,C,7525 W Radcliff Avenue,,LAKEWOOD,80123,Jefferson,13,1,SOUTH METRO,13,URBAN,Emergent,4/13/2019 22:44,4/13/2019 22:44,4/13/2019 22:55,4/13/2019 23:12,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,4/13/2019 22:44,0:19,11:02,11:21,28:20:00,"RESCUE, EMS",SM-196513,321 - Emergency medical incident,-11697541.15,4813351.715
SM-2019-11967,2019-0014193,521,Water evacuation or shut-off,C,7135 S Costilla Street,,LITTLETON,80120,Arapahoe,16,1,SOUTH METRO,16,URBAN,Emergent,4/14/2019 4:48,4/14/2019 4:49,4/14/2019 4:59,4/14/2019 5:06,Investigate,"Residential street, road or residential driveway",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/14/2019 4:48,0:18,10:34,10:52,17:36,SERVICE CALL,SM-196527,521 - Water evacuation or shut-off,-11690932.11,4806418.512
SM-2019-11970,2019-0014196,321,Emergency medical incident,B,5269 S Yampa Court,,CENTENNIAL,80015,Arapahoe,22,5,SOUTH METRO,23,URBAN,Non-emergent,4/14/2019 8:22,4/14/2019 8:23,4/14/2019 8:27,4/14/2019 9:16,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/14/2019 8:22,0:40,4:38,5:18,54:09:00,"RESCUE, EMS",SM-196530,321 - Emergency medical incident,-11663440.65,4810932.207
SM-2019-11984,2019-0014215,321,Emergency medical incident,B,18912 E Briargate Lane,2G,PARKER,80134,Douglas,41,4,SOUTH METRO,41,URBAN,Non-emergent,4/14/2019 11:08,4/14/2019 11:09,4/14/2019 11:15,4/14/2019 12:00,Provide advanced life support (ALS); Transport person,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/14/2019 11:08,0:57,5:21,6:18,51:51:00,"RESCUE, EMS",SM-196544,321 - Emergency medical incident,-11662926.35,4796564.523
SM-2019-11985,2019-0014216,321,Emergency medical incident,B,2000 S Dayton Street,322,AURORA,80247,Arapahoe,21,5,SOUTH METRO,21,URBAN,Emergent,4/14/2019 11:15,4/14/2019 11:15,4/14/2019 11:19,4/14/2019 12:02,Provide advanced life support (ALS),"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/14/2019 11:15,0:19,3:16,3:35,47:15:00,"RESCUE, EMS",SM-196545,321 - Emergency medical incident,-11674570.37,4819596.867
SM-2019-12002,2019-0014237,735,Malfunction - due to alarm system activation,B,9601 E Iliff Avenue,,UNINC ARAP,80231,Arapahoe,21,5,SOUTH METRO,21,URBAN,Emergent,4/14/2019 14:32,4/14/2019 14:33,4/14/2019 14:37,4/14/2019 15:04,Investigate; Enforce code,Multi-family residence (more than 2 families),NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/14/2019 14:32,0:46,3:46,4:32,31:31:00,"FALSE ALARM, FALSE CALL",SM-196562,735 - Malfunction - due to alarm system activation,-11674744.03,4818966.246
SM-2019-12003,2019-0014238,321,Emergency medical incident,B,6450 S Boston Street,B,GREENWOOD VILLAGE,80111.1,Arapahoe,31,5,SOUTH METRO,31,URBAN,Emergent,4/14/2019 14:50,4/14/2019 14:50,4/14/2019 14:56,4/14/2019 15:46,Provide advanced life support (ALS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/14/2019 14:50,0:30,5:23,5:53,55:54:00,"RESCUE, EMS",SM-196563,321 - Emergency medical incident,-11675299.51,4807926.704
SM-2019-12019,2019-0014254,321,Emergency medical incident,B,10535 El Diente Court,COMPLEX,UNINC DOUG,80112,Douglas,44,4,SOUTH METRO,44,URBAN,Emergent,4/14/2019 17:43,4/14/2019 17:43,4/14/2019 17:48,4/14/2019 18:08,"Assistance, other; Emergency medical services, other","Hotel/motel, commercial",NaN,NaN,No aid given or received,,,,M,address_points_zip,4/14/2019 17:43,0:22,4:49,5:11,25:24:00,"RESCUE, EMS",SM-196577,321 - Emergency medical incident,-11673806.16,4799680.42
SM-2019-12022,2019-0014259,745,Unintentional - alarm system activation (no fire),B,9625 E County Line Road,,CENTENNIAL,80112,Arapahoe,34,3,SOUTH METRO,34,URBAN,Emergent,4/14/2019 18:17,4/14/2019 18:18,4/14/2019 18:21,4/14/2019 18:27,"Assistance, other",Restaurant or cafeteria,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/14/2019 18:17,0:21,3:40,4:01,10:06,"FALSE ALARM, FALSE CALL",SM-196580,745 - Unintentional - alarm system activation (no fire),-11674581.5,4803262.737
SM-2019-12036,2019-0014277,321,Emergency medical incident,B,7385 S Kendall Boulevard,,UNINC JEFF,80128,Jefferson,13,1,SOUTH METRO,13,URBAN,Non-emergent,4/14/2019 20:11,4/14/2019 20:11,4/14/2019 20:20,4/14/2019 20:51,"Emergency medical services, other; Provide advanced life support (ALS); Transport person",1 or 2 family residence,NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,4/14/2019 20:11,0:27,8:05,8:32,40:12:00,"RESCUE, EMS",SM-196594,321 - Emergency medical incident,-11695774.51,4805729.501
SM-2019-12037,2019-0014278,322,Vehicle accident with injuries,B,Hess Road & S Parker Road,,PARKER,80134,Douglas,46,4,SOUTH METRO,46,SUBURBAN,Emergent,4/14/2019 20:18,4/14/2019 20:18,4/14/2019 20:23,4/14/2019 20:38,Provide first aid &amp; check for injuries,"Street, other",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/14/2019 20:18,0:16,4:36,4:52,19:52,"RESCUE, EMS",SM-196595,322 - Vehicle accident with injuries,-11661843.21,4792547.743
SM-2019-12054,2019-0014299,321,Emergency medical incident,B,21833 Unbridled Avenue,,PARKER,80138,Douglas,41,4,SOUTH METRO,41,URBAN,Non-emergent,4/15/2019 3:47,4/15/2019 3:47,4/15/2019 3:54,4/15/2019 4:40,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/15/2019 3:47,0:22,6:30,6:52,53:24:00,"RESCUE, EMS",SM-196612,321 - Emergency medical incident,-11658987.87,4794752.156
SM-2019-12055,2019-0014300,321,Emergency medical incident,B,5590 E Peakview Avenue,4216,CENTENNIAL,80121,Arapahoe,14,3,SOUTH METRO,32,URBAN,Non-emergent,4/15/2019 3:51,4/15/2019 3:52,4/15/2019 3:57,4/15/2019 4:46,Provide basic life support (BLS); Transport person,"24-hour care Nursing homes, 4 or more persons",NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/15/2019 3:51,0:36,5:29,6:05,55:14:00,"RESCUE, EMS",SM-196613,321 - Emergency medical incident,-11680092.93,4807691.214
SM-2019-12069,2019-0014316,321,Emergency medical incident,B,31 E Euclid Avenue,,CENTENNIAL,80121,Arapahoe,12,2,SOUTH METRO,12,URBAN,Non-emergent,4/15/2019 9:08,4/15/2019 9:09,4/15/2019 9:12,4/15/2019 9:36,"Emergency medical services, other; Provide advanced life support (ALS); Transport person",1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/15/2019 9:08,0:28,3:26,3:54,27:51:00,"RESCUE, EMS",SM-196627,321 - Emergency medical incident,-11687106.06,4807695.548
SM-2019-12072,2019-0014320,321,Emergency medical incident,B,12700 Lynnfield Drive,COMPLEX,UNINC DOUG,80112,Douglas,44,4,SOUTH METRO,44,URBAN,Non-emergent,4/15/2019 9:15,4/15/2019 9:16,4/15/2019 9:19,4/15/2019 9:43,"Assistance, other; Provide advanced life support (ALS)","Day care, in commercial property",NaN,NaN,No aid given or received,,,,M,address_points_zip,4/15/2019 9:15,0:26,3:17,3:43,27:15:00,"RESCUE, EMS",SM-196630,321 - Emergency medical incident,-11670994.66,4798964.368
SM-2019-12074,2019-0014323,740,"Unintentional - transmission of alarm, other",B,9395 Crown Crest Boulevard,,PARKER,80138,Douglas,42,5,SOUTH METRO,42,URBAN,Emergent,4/15/2019 9:21,4/15/2019 9:21,4/15/2019 9:27,4/15/2019 9:34,"Information, investigation &amp; enforcement, other; Incident command",Hospital - medical or psychiatric,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/15/2019 9:21,0:29,5:30,5:59,13:13,"FALSE ALARM, FALSE CALL",SM-196631,"740 - Unintentional - transmission of alarm, other",-11663014.29,4800503.512
SM-2019-12087,2019-0014339,321,Emergency medical incident,B,13862 Rose Ridge Road,,UNINC DOUG,80138,Douglas,47,4,SOUTH METRO,41,RURAL,Non-emergent,4/15/2019 10:52,4/15/2019 10:52,4/15/2019 10:59,4/15/2019 11:37,Provide basic life support (BLS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/15/2019 10:52,0:17,6:37,6:54,44:43:00,"RESCUE, EMS",SM-196644,321 - Emergency medical incident,-11655154.03,4802482.973
SM-2019-12088,2019-0014340,321,Emergency medical incident,B,8021 S Albion Street,,CENTENNIAL,80122,Arapahoe,17,2,SOUTH METRO,17,URBAN,Emergent,4/15/2019 11:12,4/15/2019 11:13,4/15/2019 11:18,4/15/2019 11:48,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/15/2019 11:12,0:50,4:50,5:40,35:47:00,"RESCUE, EMS",SM-196645,321 - Emergency medical incident,-11682015.42,4803841.823
SM-2019-12105,2019-0014365,321,Emergency medical incident,B,6952 S Cherokee Street,,LITTLETON,80120,Arapahoe,12,2,SOUTH METRO,12,URBAN,Non-emergent,4/15/2019 13:12,4/15/2019 13:13,4/15/2019 13:17,4/15/2019 13:54,"Emergency medical services, other; Provide advanced life support (ALS); Transport person",1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/15/2019 13:12,0:40,3:33,4:13,41:03:00,"RESCUE, EMS",SM-196662,321 - Emergency medical incident,-11688025.56,4806947.22
SM-2019-12106,2019-0014367,321,Emergency medical incident,B,19652 E Fair Place,,UNINC ARAP,80016,Arapahoe,23,5,SOUTH METRO,23,URBAN,Emergent,4/15/2019 13:18,4/15/2019 13:18,4/15/2019 13:23,4/15/2019 14:03,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/15/2019 13:18,0:27,5:11,5:38,45:57:00,"RESCUE, EMS",SM-196663,321 - Emergency medical incident,-11661764.18,4808389.03
SM-2019-12123,2019-0014388,611,Dispatched & cancelled enroute,B,6587 W Ottawa Avenue,,UNINC JEFF,80128,Jefferson,13,1,SOUTH METRO,13,URBAN,Non-emergent,4/15/2019 15:31,4/15/2019 15:31,4/15/2019 16:00,4/15/2019 16:05,Cancelled enroute,None,NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,4/15/2019 15:31,0:25,28:26:00,28:51:00,34:32:00,GOOD INTENT CALL,SM-196680,611 - Dispatched & cancelled enroute,-11696250.96,4806788.316
SM-2019-12124,2019-0014389,321,Emergency medical incident,B,7776 S Fenton Street,,UNINC JEFF,80128,Jefferson,13,1,SOUTH METRO,13,URBAN,"Emergent initially, changing to non-emergent",4/15/2019 15:46,4/15/2019 15:46,4/15/2019 15:50,4/15/2019 16:05,Provide advanced life support (ALS),1 or 2 family residence,NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,4/15/2019 15:46,0:14,4:37,4:51,19:20,"RESCUE, EMS",SM-196681,321 - Emergency medical incident,-11695185.63,4804584.142
SM-2019-12137,2019-0014403,321,Emergency medical incident,B,7210 S Webster Street,,UNINC JEFF,80128,Jefferson,13,1,SOUTH METRO,13,URBAN,Emergent,4/15/2019 17:32,4/15/2019 17:32,4/15/2019 17:38,4/15/2019 17:56,Provide advanced life support (ALS),1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/15/2019 17:32,0:18,6:08,6:26,24:17:00,"RESCUE, EMS",SM-196694,321 - Emergency medical incident,-11697589.02,4805989.5
SM-2019-12138,2019-0014404,321,Emergency medical incident,B,8200 S Colorado Boulevard,,CENTENNIAL,80122,Arapahoe,17,2,SOUTH METRO,17,URBAN,Emergent,4/15/2019 17:38,4/15/2019 17:39,4/15/2019 17:43,4/15/2019 18:20,Provide advanced life support (ALS); Transport person,Vehicle parking area,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/15/2019 17:38,0:32,4:28,5:00,41:27:00,"RESCUE, EMS",SM-196695,321 - Emergency medical incident,-11682012.08,4803394.147
SM-2019-12157,2019-0014425,321,Emergency medical incident,B,4800 McArthur Ranch Road,,UNINC DOUG,80130,Douglas,17,2,SOUTH METRO,17,URBAN,Emergent,4/15/2019 19:36,4/15/2019 19:37,4/15/2019 19:42,4/15/2019 19:58,Provide advanced life support (ALS),Athletic or health club,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/15/2019 19:36,0:44,5:06,5:50,21:34,"RESCUE, EMS",SM-196713,321 - Emergency medical incident,-11681223.94,4796952.724
SM-2019-12174,2019-0014445,611,Dispatched & cancelled enroute,B,W Long Drive & W Bowles Avenue,,UNINC JEFF,80123,Jefferson,13,1,SOUTH METRO,13,SUBURBAN,Non-emergent,4/16/2019 0:24,4/16/2019 0:24,4/16/2019 0:34,4/16/2019 1:27,Cancelled enroute,None,NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,4/16/2019 0:24,0:22,10:02,10:24,63:11:00,GOOD INTENT CALL,SM-196730,611 - Dispatched & cancelled enroute,-11697794.96,4809394.663
SM-2019-12188,2019-0014463,321,Emergency medical incident,A,4127 E Davies Place,,CENTENNIAL,80122,Arapahoe,14,3,SOUTH METRO,15,URBAN,Non-emergent,4/16/2019 7:02,4/16/2019 7:02,4/16/2019 7:05,4/16/2019 7:44,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/16/2019 7:02,0:25,3:16,3:41,42:37:00,"RESCUE, EMS",SM-196744,321 - Emergency medical incident,-11681890.74,4806648.194
SM-2019-12189,2019-0014464,321,Emergency medical incident,A,7538 W Frost Drive,,UNINC JEFF,80128,Arapahoe,13,1,SOUTH METRO,13,URBAN,Non-emergent,4/16/2019 7:30,4/16/2019 7:30,4/16/2019 7:36,4/16/2019 8:20,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/16/2019 7:30,0:23,6:23,6:46,50:02:00,"RESCUE, EMS",SM-196745,321 - Emergency medical incident,-11697773.81,4805928.833
SM-2019-12192,2019-0014469,322,Vehicle accident with injuries,A,S Quebec Street & E Berry Avenue,,GREENWOOD VILLAGE,80111,Arapahoe,32,3,SOUTH METRO,32,URBAN,"Non-emergent initially, changing to emergent",4/16/2019 7:52,4/16/2019 7:53,4/16/2019 7:58,4/16/2019 8:33,Provide advanced life support (ALS); Transport person,Street or road in commercial area,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/16/2019 7:52,0:26,5:05,5:31,41:00:00,"RESCUE, EMS",SM-196748,322 - Vehicle accident with injuries,-11677864.31,4810414.849
SM-2019-12207,2019-0014490,321,Emergency medical incident,A,7255 S Havana Street,130,CENTENNIAL,80112,Arapahoe,35,5,SOUTH METRO,31,URBAN,Non-emergent,4/16/2019 10:58,4/16/2019 10:59,4/16/2019 11:03,4/16/2019 11:36,Provide advanced life support (ALS); Transport person,Business office,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/16/2019 10:58,0:40,4:10,4:50,38:06:00,"RESCUE, EMS",SM-196763,321 - Emergency medical incident,-11673875.74,4805823.388
SM-2019-12224,2019-0014517,321,Emergency medical incident,A,10209 Dan Court,,UNINC DOUG,80130,Douglas,17,2,SOUTH METRO,17,URBAN,Non-emergent,4/16/2019 13:48,4/16/2019 13:48,4/16/2019 13:52,4/16/2019 14:48,Provide advanced life support (ALS); Transport person,1 or 2 family residence,NaN,NaN,No aid given or received,,,,C,X-Y Coordinates,4/16/2019 13:48,0:22,4:27,4:49,60:45:00,"RESCUE, EMS",SM-196780,321 - Emergency medical incident,-11679713.33,4798053.911
SM-2019-12225,2019-0014519,321,Emergency medical incident,A,6169 S Balsam Way,170,UNINC JEFF,80123,Arapahoe,13,1,SOUTH METRO,13,SUBURBAN,Non-emergent,4/16/2019 14:22,4/16/2019 14:22,4/16/2019 14:28,4/16/2019 14:54,Provide advanced life support (ALS); Transport person,"Clinics, doctors offices, hemodialysis cntr, other",NaN,NaN,Automatic aid received from other agencies,,,,C,X-Y Coordinates,4/16/2019 14:22,0:17,5:48,6:05,32:16:00,"RESCUE, EMS",SM-196781,321 - Emergency medical incident,-11698585.32,4808737.234
